volume,volume_weighted,open,close,high,low,timestamp,num_trades
265324.68537010765,3223.9897,3247.54,3191.45,3340.17,3117.8,2024-11-13,617063
181736.94008921404,3151.351,3191.47,3059.04,3242.75,3028.32,2024-11-14,499751
174832.0846098555,3061.0529,3059.55,3090.76,3131.8,2982.0,2024-11-15,473427
92218.26732644715,3143.5058,3090.48,3134.25,3220.0,3071.7,2024-11-16,324912
91483.38997856242,3097.2914,3133.66,3076.79,3161.96,3036.64,2024-11-17,292399
166731.34975480422,3136.6608,3075.21,3209.21,3226.8,3050.83,2024-11-18,431220
144994.69087285615,3123.7542,3209.5,3111.7,3223.32,3066.0,2024-11-19,386732
145551.39332625698,3090.713,3111.78,3072.24,3161.97,3029.6,2024-11-20,448849
315615.3868981512,3267.9723,3072.07,3359.9,3390.35,3034.15,2024-11-21,720335
199405.76528495905,3326.5494,3360.9,3331.77,3429.69,3256.2,2024-11-22,610971
190369.54117379518,3403.4209,3332.16,3397.51,3500.0,3304.4,2024-11-23,537122
103779.3056326782,3361.1985,3397.44,3365.16,3453.9,3270.4,2024-11-24,372399
293062.213745762,3456.5571,3364.53,3414.72,3546.99,3297.2,2024-11-25,639577
188225.19929041175,3347.0553,3413.65,3323.32,3466.1,3252.6,2024-11-26,584397
266986.97835406114,3534.4819,3323.34,3657.63,3688.54,3300.76,2024-11-27,602956
138167.3673438004,3597.0533,3657.17,3579.11,3665.28,3530.02,2024-11-28,394644
154241.11941274998,3599.2848,3579.53,3593.67,3650.0,3535.69,2024-11-29,385045
132167.621968419,3676.0678,3593.83,3706.35,3741.1,3569.63,2024-11-30,443579
113130.44282139321,3710.2183,3706.12,3710.24,3748.29,3661.12,2024-12-01,412782
8506.607434530128,3675.9067,3711.3,3644.5,3761.7,3561.8,2024-12-02,12353
199354.01477799867,3593.9731,3644.76,3617.59,3673.2,3502.29,2024-12-03,592461
23852.80549490027,3799.8908,3620.4,3839.5,3894.5,3620.4,2024-12-04,25748
358883.24347896955,3864.6484,3844.1,3788.93,3960.0,3651.7,2024-12-05,914880
251357.25655791178,3982.2461,3789.07,4004.83,4096.0,3775.9,2024-12-06,713681
85033.1547863226,4000.9414,4005.37,4000.01,4030.27,3971.2,2024-12-07,441357
69483.83844249346,3986.685,4000.28,4006.75,4018.5,3926.45,2024-12-08,381830
315108.0556668556,3778.812,4006.79,3717.0,4009.0,3464.1,2024-12-09,781990
266795.0056043977,3642.852,3716.27,3630.34,3785.0,3516.0,2024-12-10,681600
187020.05782957823,3761.0856,3630.25,3835.08,3851.87,3564.36,2024-12-11,559420
190316.9029167337,3917.5193,3834.0,3882.68,3989.22,3797.6,2024-12-12,620770
138087.43291301533,3916.6795,3882.69,3907.75,3969.32,3853.3,2024-12-13,517047
59403.72983733321,3883.8557,3907.89,3869.25,3945.29,3823.4,2024-12-14,372169
69899.45227977705,3898.9465,3869.32,3957.7,3973.71,3831.09,2024-12-15,361137
226667.1947358137,3999.5569,3955.82,3987.6,4109.0,3879.3,2024-12-16,688069
153497.20120052827,3967.5043,3987.53,3893.54,4041.76,3843.9,2024-12-17,543675
230243.76823340738,3768.0406,3893.44,3624.84,3907.71,3615.38,2024-12-18,635873
350890.8594207448,3512.6362,3624.85,3414.35,3720.3,3322.19,2024-12-19,717177
392448.73861296655,3323.6466,3417.2,3470.47,3500.0,3095.65,2024-12-20,847365
124811.93020207855,3421.3655,3470.47,3337.09,3553.49,3291.31,2024-12-21,417538
94742.71550052246,3312.5105,3337.39,3278.6,3405.0,3217.84,2024-12-22,363273
204108.95717116303,3335.152,3276.7,3418.12,3469.0,3213.85,2024-12-23,546102
123268.28282506039,3443.6835,3418.13,3491.13,3542.1,3353.08,2024-12-24,361169
48310.96326656776,3481.8216,3490.91,3493.95,3549.0,3437.42,2024-12-25,246634
137105.12360019624,3358.0568,3494.01,3330.86,3515.3,3301.06,2024-12-26,390788
142497.534145858,3348.6374,3330.89,3328.6,3444.1,3301.27,2024-12-27,458790
42081.4460855866,3366.3411,3327.94,3397.87,3434.5,3316.91,2024-12-28,231686
42581.60224970599,3369.5964,3397.9,3350.23,3418.1,3320.0,2024-12-29,224185
149417.3893430693,3380.0767,3349.5,3355.66,3438.0,3293.1,2024-12-30,450814
113543.02515686398,3369.0124,3355.59,3330.32,3454.2,3310.0,2024-12-31,320685
